category,Food Name,calories,protein,fat,carbohydrate,Food_Exchange
meat (low fat),"tuna, bluefin tuna, red meat, raw",125,26.4,1.4,0.1,30.3
meat (low fat),"tuna, yellowfin, raw",115,23.9,1.3,0.2,33.5
meat (low fat),"sweet fish, raw",121,19.7,4,0.1,40.6
meat (low fat),"sweet meat, raw",97,19.1,1.4,0.7,41.9
meat (low fat),"cod, raw",87,19.5,0.3,0.3,41.0
meat (low fat),"cod, dried",258,56,2,0.3,14.3
meat (low fat),"cod, frozen",82,18,0.5,0.1,44.4
meat (low fat),"cod, grilled",109,25.2,0.2,0.2,31.7
meat (low fat),"Cod, salted and semi-dried",202,45.1,1.1,0,17.7
meat (low fat),"cod, salted",92,20,0.7,0.1,40.0
meat (low fat),"cod, male, raw",82,18.2,0.43,0,44.0
meat (low fat),"cod, female, raw",69,15.42,0.32,0,51.9
meat (low fat),"Cod, Pork, Dried",313,65.4,3,1.8,12.2
meat (low fat),"Cod by-products, offal, raw",85,15,2.3,0.1,53.3
meat (low fat),"Cod by-products, roe, raw",115,23.4,1.6,0.2,34.2
meat (low fat),"Cod Fried, Frozen",109,13.7,0.8,11.1,58.4
meat (low fat),"Salted cod, pickled salt",66,14.7,0.4,0,54.4
meat (low fat),"Salted codfish, salted gills, pickled salt",76,14.4,1.3,0.6,55.6
meat (low fat),"Codfish, raw",93,19.5,0.9,0.5,41.0
meat (low fat),"Large fish (graphite), raw",96,17.5,2.1,0.5,45.7
meat (low fat),"flounder, raw",79,17.6,0.2,0.5,45.5
meat (low fat),"Dodobari, raw",96,19.4,1.2,0.5,41.2
meat (low fat),"sandfish, raw",112,16,4.6,0.5,50.0
meat (low fat),"Sandfish, salted and dried",280,44.8,9.8,0.2,17.9
meat (low fat),"poison, raw",98,20.3,1.2,0,39.4
meat (low fat),"Dome, Gaksi Dome, Raw",91,20.1,0.6,0,39.8
meat (low fat),"Dom, black sea bream, raw",101,18.8,2.3,0.1,42.6
meat (low fat),"Dome, Gangdam Dome, Raw",93,18.9,1.4,0,42.3
meat (low fat),"Dom, gugal dom, raw",90,20.4,0.3,0,39.2
meat (low fat),"Dome, Goldeneye, Raw",121,18.5,4.5,0.3,43.2
meat (low fat),"Dolphin, Spiny Snapper, Raw",102,19,2.3,0.1,42.1
meat (low fat),"dome, dohwa dome, raw",130,21.3,4.3,0,37.6
meat (low fat),"Dome, Dogfish, Raw",98,20.8,0.9,0.2,38.5
meat (low fat),"Dome, Dolphin, Raw",87,17.8,1,0.4,44.9
meat (low fat),"Dome, White Dome, Raw",102,21,1.2,0.4,38.1
meat (low fat),"Dome, Pantherfish, Raw",95,19.5,1.1,0.4,41.0
meat (low fat),"Dome, Benghe Dome, Raw",99,20.2,1.4,0,39.6
meat (low fat),"Dome, hornfish, raw",97,18,2.2,0,44.4
meat (low fat),"Snapper, Snapper Snapper, Raw",107,19.8,2.5,0.1,40.4
meat (low fat),"Red snapper, red snapper, raw",100,17.8,2.7,0,44.9
meat (low fat),"Dome, Ice Dome, Raw",94,19.5,1.2,0,41.0
meat (low fat),"dome, jade dome, raw",83,18.1,0.2,0.9,44.2
meat (low fat),"Dome, jade dome, semi-dry",104,19.5,2.3,0,41.0
meat (low fat),"Dome, Jade Dome, Boiled",125,20.7,4,0,38.6
meat (low fat),"Dome, Jade Dome, Roasted",119,22.5,2.6,0,35.6
meat (low fat),"Dome, six-headed garfish, raw",103,18.6,2.6,0,43.0
meat (low fat),"Dome, damselfish, raw",88,19.5,0.4,0.4,41.0
meat (low fat),"Dolphin, red snapper, raw",83,18.4,0.1,0.8,43.5
meat (low fat),"Dome, Pumpkin Dome, Raw",91,20.3,0.5,0,39.4
meat (low fat),"snapper, humpback, raw",96,18.5,1.7,0.4,43.2
meat (low fat),"dome, yellow dome, raw",103,20.2,1.7,0.3,39.6
meat (low fat),"Dome, Golden Dome, Raw",97,19.3,1.6,0,41.5
meat (low fat),"codfish, raw",81,16.9,1,0,47.3
meat (low fat),"Dukjunggae, raw",103,15,4.2,0.2,53.3
meat (low fat),"Dukjunggae, boiled",302,29.4,5.5,33.8,27.2
meat (low fat),"slingshot, raw",92,17.9,1.7,0,44.7
meat (low fat),"equivalent, raw",80,18.5,0.1,0,43.2
meat (low fat),"full-threaded, raw",108,21.3,1.9,0,37.6
meat (low fat),"goby (goby), raw",78,16.4,0.7,0.3,48.8
meat (low fat),"corner, raw",94,20.8,0.5,0.1,38.5
meat (low fat),"catfish, water catfish, raw",79,16.4,0.9,0.1,48.8
meat (low fat),"catfish, red catfish, raw",84,18.2,0.7,0,44.0
meat (low fat),"Anchovy, Big Anchovy, Boiled and Dried",302,59.31,5.45,0,13.5
meat (low fat),"Anchovies, medium anchovies, boiled and dried",246,49.69,3.3,1.07,16.1
meat (low fat),"Anchovies, small anchovies, boiled and dried",226,42.94,4.59,0.32,18.6
meat (low fat),Anchovy Broth,0,0.1,0,0,8000.0
meat (low fat),"Anchovy, fish sauce, pickled salt",29,6.5,0,0.3,123.1
meat (low fat),"Pollack, raw",81,17.5,0.7,0,45.7
meat (low fat),"Pollack, grilled",111,23.48,1.18,0,34.1
meat (low fat),"Pollack, Pollack, Dried",291,61.7,3.1,0,13.0
meat (low fat),"Pollack, nogari, dried",357,76.1,3.2,0.9,10.5
meat (low fat),"Pollack, Hwangtae, Dried",377,80.3,3.8,0,10.0
meat (low fat),"Pollack, Hwangtaepo, dried",352,79,0.4,2.8,10.1
meat (low fat),"Pollack, codari, semi-dry",108,21.7,1.7,0.1,36.9
meat (low fat),"Pollack, codari, half-dried, grilled",112,25.2,0.5,0,31.7
meat (low fat),"Pollack, Pollack, Frozen",73,15.9,0.5,0.1,50.3
meat (low fat),"Pollock, Seasoned Pollack, Seasoned and Dried",314,43.9,1.5,29.2,18.2
meat (low fat),"Pollack, Pollack, Dried",375,82.7,2.4,0,9.7
meat (low fat),"Pollack by-product, roe, raw",125,20.5,3,2.7,39.0
meat (low fat),"Salted pollack, pollack roe, pickled salt",125,20.5,3,2.7,39.0
meat (low fat),"Salted Pollack, Salted Changnan, Salted Salt",116,12.9,3.2,8.2,62.0
meat (low fat),"sand dune, raw",77,15.7,1.1,0,51.0
meat (low fat),"Mongda Rae, Raw",158,24.1,5.9,0.5,33.2
meat (low fat),"goby, raw",91,18.7,1.1,0.3,42.8
meat (low fat),"goby, jangjorim",252,28.3,2.1,29,28.3
meat (low fat),"Mudfish, raw",95,16.2,2.8,0.2,49.4
meat (low fat),"Mudfish, boiled",83,17.1,1.2,0,46.8
meat (low fat),"slug, raw",96,20.3,1,0.1,39.4
meat (low fat),"croaker, raw",86,18,0.8,0.5,44.4
meat (low fat),"mince, grilled",106,23.4,0.8,0,34.2
meat (low fat),"Mineo, female fish, seasoned and dried",320,39.8,1.5,35.2,20.1
meat (low fat),"Mintae, raw",87,15.2,2.5,0,52.6
meat (low fat),"thin, raw",91,19.2,0.7,0.6,41.7
meat (low fat),"gourd, dried",133,25.6,2.2,0.9,31.3
meat (low fat),"thin, semi-dry",104,21.4,1.4,0.1,37.4
meat (low fat),"defense, raw",87,18.4,0.8,0.4,43.5
meat (low fat),"white smoke, raw",90,19,0.8,0.3,42.1
meat (low fat),"Bandaeng, boiled and dried",301,48.2,10.3,0.5,16.6
meat (low fat),"whitebait, raw",68,13.3,1.1,0.3,60.2
meat (low fat),"whitebait, dried",311,56.1,7.9,0,14.3
meat (low fat),"whitebait, pods, dried",362,60.4,11,1.2,13.2
meat (low fat),"Bedorachi, raw",106,20.7,1.9,0,38.6
meat (low fat),"Bedorachi, net bedorachi, raw",107,22,1.2,0.7,36.4
meat (low fat),"Bedorachi, Eel Bedorachi, Raw",134,19.3,5.4,0.7,41.5
meat (low fat),"verochi, raw",87,19.5,0.4,0,41.0
meat (low fat),"bass, raw",82,18.2,0.4,0.1,44.0
meat (low fat),"Benjari, Yellow Benjari, Raw",94,17.3,2.1,0.2,46.2
meat (low fat),"boguchi, raw",119,19.3,3.9,0.3,41.5
meat (low fat),"barley, raw",93,19.5,1.1,0,41.0
meat (low fat),"barley, frozen",98,19.6,1.5,0.3,40.8
meat (low fat),"blowfish, swordfish, raw",95,21.5,0.3,0.1,37.2
meat (low fat),"blowfish, swordfish, seasoned and dried",293,47.7,2.3,17.6,16.8
meat (low fat),"Blowfish, Gukmaribok, Raw",92,20.7,0.3,0.2,38.6
meat (low fat),"blowfish, magpie, raw",86,19.3,0.2,0.5,41.5
meat (low fat),"Blowfish, Blowfish, Raw",86,19.3,0.3,0.1,41.5
meat (low fat),"Blowfish, Meribok, Raw",89,19.8,0.3,0.4,40.4
meat (low fat),"Blowfish, pufferfish, raw fish",81,17.3,0.7,0.1,46.2
meat (low fat),"Blowfish, purple puffer, raw",84,18.8,0.2,0.4,42.6
meat (low fat),"blowfish, pufferfish, raw fish",84,18.9,0.1,0.5,42.3
meat (low fat),"Blowfish, White-spotted Blowfish, Raw",72,15.9,0.5,0,50.3
meat (low fat),"rockfish, raw",94,19.3,1,0.6,41.5
meat (low fat),"rockfish, grilled",109,22.23,1.62,0,36.0
meat (low fat),"rockfish, rockfish, raw",88,19.1,0.7,0.1,41.9
meat (low fat),"Rockfish, Nurushi rockfish, raw",148,22.4,5.8,0,35.7
meat (low fat),"rockfish, small rockfish, raw",124,18.6,4.6,0.7,43.0
meat (low fat),"rockfish, rockfish, raw",88,18.3,1.1,0.1,43.7
meat (low fat),"Rockfish, rockfish (rockfish), raw",99,18.41,2.26,0,43.5
meat (low fat),"rockfish, table rockfish, raw",86,19.7,0.1,0.3,40.6
meat (low fat),"rockfish, rockfish, raw",103,21.3,1.3,0,37.6
meat (low fat),"tax, raw",104,17.2,3.4,0,46.5
meat (low fat),"fillet, raw",109,22.3,1.5,0.1,35.9
meat (low fat),"butch, red butch, raw",72,15.8,0.5,0,50.6
meat (low fat),"red, raw",100,21,1.1,0.1,38.1
meat (low fat),"carp, raw",94,18.1,1.8,0.1,44.2
meat (low fat),"carp, boiled",217,15.7,4.4,28.6,51.0
meat (low fat),"crucian carp, grilled",172,18,4.4,14.4,44.4
meat (low fat),"bluegill, raw",84,17.8,0.8,0.2,44.9
meat (low fat),"smelt, raw",86,18.4,0.8,0,43.5
meat (low fat),"Smelt, boiled and dried",188,34.2,4.7,0,23.4
meat (low fat),"smelt, soy sauce",265,26.7,5.1,27,30.0
meat (low fat),"smelt, sea smelt, raw",92,17.4,1.9,0.1,46.0
meat (low fat),"Smelt, sea smelt, grilled (oven)",124,22.6,3.1,0,35.4
meat (low fat),"mountain trout, raw",117,20.3,3.3,0.1,39.4
meat (low fat),"lightly, raw",70,15.5,0.2,0.6,51.6
meat (low fat),"third century, raw",98,18.6,1.8,0.5,43.0
meat (low fat),"mackerel, raw",112,20.08,2.93,0,39.8
meat (low fat),"Spanish mackerel, line mackerel, raw",134,24.6,3.1,0.2,32.5
meat (low fat),"Spanish mackerel, plain Spanish Spanish mackerel, raw",120,17.9,4.8,0,44.7
meat (low fat),"Samchijeot, salted fish",107,22.7,1.1,0,35.2
meat (low fat),"shark, sputum shark, raw",100,22.2,0.5,0.1,36.0
meat (low fat),"shark, magpie shark, raw",113,24.1,0.7,0.9,33.2
meat (low fat),"shark, jack shark, raw",95,21.4,0.3,0.3,37.4
meat (low fat),"shark, parakeet, raw",90,18.9,0.9,0.2,42.3
meat (low fat),"shark, whole shark, raw",108,21.7,1.7,0,36.9
meat (low fat),"Shark, Starfish, Raw",104,23.5,0.3,0.3,34.0
meat (low fat),"Shark, Ratfish, Raw",102,22.9,0.5,0,34.9
meat (low fat),"shark, blue shark, raw",101,18.5,2.4,0.1,43.2
meat (low fat),"Shark, Chestfish, Raw",113,23.5,1.4,0,34.0
meat (low fat),"shark, fin, raw",345,80.7,0,0,9.9
meat (low fat),"fresh, raw",104,18.9,2.6,0,42.3
meat (low fat),"fresh, raw",88,19.5,0.6,0,41.0
meat (low fat),"Seodae, Gaksi Seodae, Raw",96,18.4,1.8,0.2,43.5
meat (low fat),"Seodae, Gungjegiseodae, Raw",92,18.9,1.2,0.1,42.3
meat (low fat),"Seodae, Chamseodae, Raw",85,18.6,0.4,0.5,43.0
meat (low fat),"Vocal cords, raw",95,19.9,1,0.2,40.2
meat (low fat),"vocal cords, star vocal cords, raw",91,19.3,1,0,41.5
meat (low fat),"vocal cords, vocal cords, raw",128,19.2,5.1,0,41.7
meat (low fat),"trout, raw",121,21,3.4,0.1,38.1
meat (low fat),"trout, salted",233,36,8.4,0.8,22.2
meat (low fat),"trout, rainbow trout, raw",126,21.1,3.9,0.1,37.9
meat (low fat),"Trout, rainbow trout, grilled",150,22.92,5.82,0,34.9
meat (low fat),"Salted trout, salted",163,24.8,6.3,0,32.3
meat (low fat),"mullet, raw",108,21.7,1.5,0.4,36.9
meat (low fat),"mullet, grilled",150,24.81,4.86,0,32.2
meat (low fat),"twinfish, raw",101,20.8,1.4,0,38.5
meat (low fat),"double horned moonshine, raw",76,16.9,0.4,0.1,47.3
meat (low fat),"mandarin fish, raw",110,17.2,4.1,0,46.5
meat (low fat),"mandarin fish, frozen",124,21.2,3.7,0.1,37.7
meat (low fat),"Scorpion, raw",91,19.9,0.6,0.1,40.2
meat (low fat),"tingling, raw",85,18.5,0.4,0.5,43.2
meat (low fat),"mugwort, raw",84,19,0.3,0,42.1
meat (low fat),"hungry, raw",64,14.1,0.2,0.5,56.7
meat (low fat),"anglerfish, yellow anglerfish, raw",72,16.3,0.2,0.1,49.1
meat (low fat),"Nine donggari, raw",106,19.8,2.3,0.1,40.4
meat (low fat),"skewers, grilled",145,23.3,4.9,0.1,34.3
meat (low fat),"Yangmiri, raw",122,21.5,3.4,0,37.2
meat (low fat),"parsley, dried",209,29.9,8.5,1.2,26.8
meat (low fat),"Yang, raw",88,20,0.2,0.1,40.0
meat (low fat),"lamb, tail, raw",78,16.5,0.6,0.6,48.5
meat (low fat),"form, form of snow, raw",91,20.1,0.5,0.1,39.8
meat (low fat),"form, form of painting, raw",78,16.9,0.5,0.3,47.3
meat (low fat),"sheep, sailfish, raw",82,18.5,0.1,0.6,43.2
meat (low fat),"speckle hole, raw",82,18.2,0.5,0,44.0
meat (low fat),"Eight round fish, raw",110,19.2,3.1,0,41.7
meat (low fat),"salmon, raw",106,20.6,1.9,0.2,38.8
meat (low fat),"salmon, salted",146,23.2,5.1,0.3,34.5
meat (low fat),"salmon, canned",135,20,5.4,0.3,40.0
meat (low fat),"Salmon, Salted, Raw",154,22.8,6.1,0.1,35.1
meat (low fat),"Salmon, Salted, Grilled",198,29.3,7.9,0.1,27.3
meat (low fat),"salmon, coke, raw",106,21.7,1.4,0.2,36.9
meat (low fat),"salmon, sockeye salmon, raw",138,22.5,4.5,0.1,35.6
meat (low fat),"Salmon, Sockeye Salmon, Grilled",177,28.5,6,0.1,28.1
meat (low fat),"Salmon, Sockeye Salmon, Smoked",161,25.7,5.5,0.1,31.1
meat (low fat),"Crabfish, raw",87,18.3,0.9,0.1,43.7
meat (low fat),"right angler, raw",92,19,1.2,0,42.1
meat (low fat),"cheekbones, raw",128,18.7,5.3,0,42.8
meat (low fat),"sweetfish, raw",113,16.7,4.5,0.2,47.9
meat (low fat),"sweetfish, grilled",177,26.6,6.8,0.1,30.1
meat (low fat),"impression, raw",133,21.8,4.2,0.4,36.7
meat (low fat),"carp, raw",112,17.5,4,0.3,45.7
meat (low fat),"Janggaeng, raw",91,19.1,1,0,41.9
meat (low fat),"Jangmun rockfish, raw",87,15.7,2.1,0.2,51.0
meat (low fat),"Jangmun rockfish, grilled",96,18.51,1.87,0,43.2
meat (low fat),"horse mackerel, raw",132,20.7,4.8,0.1,38.6
meat (low fat),"horse mackerel, frozen",118,20,3.5,0.3,40.0
meat (low fat),"horse mackerel, boiled",151,22.4,5.9,0.1,35.7
meat (low fat),"horse mackerel, grilled",170,25.9,6.4,0.1,30.9
meat (low fat),"horse mackerel, salted and dried",261,46,6.9,0.7,17.4
meat (low fat),"Horse mackerel, seasoned and canned food",133,14.7,0.1,17.9,54.4
meat (low fat),"horse mackerel, young, raw",100,19.9,1.5,0.3,40.2
meat (low fat),"horse mackerel, horse mackerel, raw",111,19.6,3,0.1,40.8
meat (low fat),"horse mackerel, horse mackerel, raw",113,24,1.1,0.1,33.3
meat (low fat),"Fried horse mackerel, frozen",147,16.1,2.3,14.8,49.7
meat (low fat),"fish, raw",107,19.2,2.7,0.2,41.7
meat (low fat),"Jum Gampeng, raw",90,19.4,0.7,0.3,41.2
meat (low fat),"Stippling, raw",100,19.3,1.9,0.1,41.5
meat (low fat),"Sea bass, grilled (oven)",118,24.84,1.3,0,32.2
meat (low fat),"Sardines, boiled and dried",113,23.1,1.6,0.2,34.6
meat (low fat),"sardines, salted and dried",187,29.6,6.5,0.5,27.0
meat (low fat),"sardines, salted",152,23.3,5.7,0.2,34.3
meat (low fat),"sardines, canned",127,19.3,4.8,0.3,41.5
meat (low fat),"Early (reference), raw",118,19.02,4.04,0,42.1
meat (low fat),"Jogi (Referee) Salted, salted",81,15.9,0.6,2,50.3
meat (low fat),"Junchi, raw",128,20.1,4.7,0,39.8
meat (low fat),"Junchi, Gangjunchi, raw",91,18.7,1.1,0.2,42.8
meat (low fat),"rat fish, raw",84,19.1,0.1,0.3,41.9
meat (low fat),"filefish, shellfish, dried",332,41.8,2.3,34.3,19.1
meat (low fat),"Fishfish, Pork, Frozen",114,18,4,0.3,44.4
meat (low fat),"Fish fillet, sauerkraut, seasoned and dried",314,41.84,1.3,32.01,19.1
meat (low fat),"Fishfish, horsefish, seasoned and dried",318,38.7,2.2,34.3,20.7
meat (low fat),"yam, raw",90,17.7,1.5,0.3,45.2
meat (low fat),"marlin, raw",115,23.1,1.8,0.1,34.6
meat (low fat),"herring, boiled and dried",122,18.7,4.7,0,42.8
meat (low fat),"Herring by-product, roe, raw",107,19.6,2.4,0.5,40.8
meat (low fat),"Herring by-products, roe, dried",385,65.2,13.6,0.5,12.3
meat (low fat),"Herring by-product, roe, salting",89,15,3,0.6,53.3
meat (low fat),"carp, raw",89,17.1,1.7,0.2,46.8
meat (low fat),"rule, raw",137,20,5.7,0.1,40.0
meat (low fat),"Turachi, raw",80,18.1,0.1,0.5,44.2
meat (low fat),"tilapia, raw",126,19.3,4.7,0.2,41.5
meat (low fat),"green hole, raw",77,17.4,0.2,0.2,46.0
meat (low fat),"pyramid, raw",105,18.5,2.8,0.2,43.2
meat (low fat),"academic achievement, raw",94,17.8,1.7,0.7,44.9
meat (low fat),"Crane, seasoned and dried",339,59.1,2,17.7,13.5
meat (low fat),"Hong Gampeng, raw",107,16.7,3.9,0.2,47.9
meat (low fat),"skate, raw",88,19.6,0.5,0,40.8
meat (low fat),"hongchi, raw",94,18.9,1.4,0.1,42.3
meat (low fat),"hwangmaetungi, raw",98,20,1.3,0.1,40.0
meat (low fat),"swordfish, raw",82,17,1,0,47.1
meat (low fat),"Dace, raw",95,18.3,1.8,0.2,43.7
meat (low fat),"Sashimi, Red Sashimi, Raw",75,17.1,0.1,0.3,46.8
meat (low fat),"Himechi, raw",99,20.9,1.1,0,38.3
meat (low fat),"Scallops, raw",80,15.18,1.73,0,52.7
meat (low fat),"scallops, dried",352,77.6,0.4,4.4,10.3
meat (low fat),"Scallops, boiled",100,17.6,1.9,1.9,45.5
meat (low fat),"Scallops, Canned",112,21.6,0.3,4.4,37.0
meat (low fat),"Scallops, Scallops, Raw",105,20.8,0.8,2.4,38.5
meat (low fat),"Scallops, Scallops, Boiled and Dried",322,65.7,1.4,7.6,12.2
meat (low fat),"Scallops, Scallops, Frozen",105,20.8,0.8,2.4,38.5
meat (low fat),"scallops, ladle scallops, raw",59,10.8,0.8,1.5,74.1
meat (low fat),"Scallops, silk scallops, raw",76,14.5,1,1.4,55.2
meat (low fat),"Scallops, large scallops, raw",60,12.3,0.82,0,65.0
meat (low fat),"gaksisurang, raw",70,15,0.3,0.9,53.3
meat (low fat),"snail, brown ringed pork snail, raw",92,16.1,0.7,4.3,49.7
meat (low fat),"Conch, brown-banded conch, raw",78,15.1,0.2,3,53.0
meat (low fat),"Conch, jointed conch (Purple snail), raw",103,17.7,1.1,4.5,45.2
meat (low fat),"conch, long horned conch (long horned conch), raw",116,17.2,2.7,4.8,46.5
meat (low fat),"Whale, Whale, Raw",110,15.9,3,3.9,50.3
meat (low fat),"conch, conch, raw",88,14.2,0.7,5.5,56.3
meat (low fat),"conch, smooth conch, raw",109,22.5,0.4,2.3,35.6
meat (low fat),"conch, conch, raw",88,17.1,0.3,3.2,46.8
meat (low fat),"snail, minheori pork snail, raw",104,16.5,2.4,3.2,48.5
meat (low fat),"conch, conch, raw",92,14.6,2.2,2.6,54.8
meat (low fat),"Conch, Conch Conch, Boiled",105,18.4,0.7,5.3,43.5
meat (low fat),"snail, snail, raw",94,17,1.2,2.8,47.1
meat (low fat),"conch, three-ringed conch, raw",74,15,0.1,2.4,53.3
meat (low fat),"conch, conch, raw",66,11.2,1.5,1.1,71.4
meat (low fat),"Conch, Sculpted Conch, Raw",125,17.7,3.6,4.4,45.2
meat (low fat),"snail, conch shell, raw",100,19.7,0.5,3,40.6
meat (low fat),"conch, hairy conch, raw",143,20.7,3.7,5.5,38.6
meat (low fat),"snail, rhinoceros, raw",109,17.9,0.2,8,44.7
meat (low fat),"oysters, canned food",87,14.7,2.7,0,54.4
meat (low fat),"oyster, grotto, raw",63,8.9,1.2,3.7,89.9
meat (low fat),"oysters, oysters, raw",81,9.66,2.19,5.27,82.8
meat (low fat),"Oysters, oysters (cultured), raw",86,10.5,2.4,5.1,76.2
meat (low fat),"oyster, crypt, raw",80,10.2,1.8,5.3,78.4
meat (low fat),"cockle, raw",63,12.6,0.3,1.6,63.5
meat (low fat),"cockle, cockle, raw",74,12.29,1.11,2.87,65.1
meat (low fat),"shredded, raw",77,11.9,1.2,4,67.2
meat (low fat),"shredded, shredded shredded, raw",77,11.6,0.6,5.7,69.0
meat (low fat),"mince, stripe, raw",116,16.9,0.6,9.8,47.3
meat (low fat),"Seulgi, Seulgi with beads, raw",110,12.7,1.4,11.2,63.0
meat (low fat),"Scrambled, slightly wrinkled, raw",88,14,0.5,6,57.1
meat (low fat),"snail snail, snail snail, raw",75,12.3,0.4,4.9,65.0
meat (low fat),"smoothing, smoothing wrinkles, raw",97,14.2,1.6,5.6,56.3
meat (low fat),"Mussels, Mediterranean mussels, raw",54,8.9,0.5,2.9,89.9
meat (low fat),"mussels, pearl mussels, raw",74,10.3,1.1,5.1,77.7
meat (low fat),"mussels, pearl mussels, grilled",172,23.8,4.48,7.39,33.6
meat (low fat),"mussels, pearl mussels (cultured), raw",83,11.9,1.7,4.4,67.2
meat (low fat),"major repair, raw",111,18.8,2.6,1.9,42.6
meat (low fat),"clam, northern clam, raw",62,12,0.8,1,66.7
meat (low fat),"Dongjuk, raw",68,11.8,1.6,0.9,67.8
meat (low fat),"Taste, red flavor (large porridge), raw",95,16.1,1.8,2.5,49.7
meat (low fat),"clams, raw",73,12.27,0.93,3.2,65.2
meat (low fat),"clams, dried",349,74,3.7,0,10.8
meat (low fat),"clams, jangjorim",237,24.8,2.1,29.1,32.3
meat (low fat),"clams, canned food",95,15.2,2.4,2.1,52.6
meat (low fat),"Clam, seasoned and canned food",110,16,0.8,8.8,50.0
meat (low fat),"Clam, Western, Raw",68,13,1.1,0.7,61.5
meat (low fat),"Pickled clams, pickled salt",51,8.5,1,1.5,94.1
meat (low fat),"lily, raw",73,11.7,1,3.6,68.4
meat (low fat),"lily, boiled",89,14.9,1.5,2.9,53.7
meat (low fat),"lily, roasted",77,13.3,1,2.8,60.2
meat (low fat),"lilies, seasoned and canned",127,19.6,0.1,10.9,40.8
meat (low fat),"lily, horse lily, raw",57,10.1,0.5,2.5,79.2
meat (low fat),"conch, raw",107,20.7,0.3,4,38.6
meat (low fat),"conch, canned food",127,19.6,0.1,10.9,40.8
meat (low fat),"pit, raw",85,15.9,0.7,2.9,50.3
meat (low fat),"Obunjagi, raw",94,13.3,2.1,4.6,60.2
meat (low fat),"snail, paddy snail, raw",72,10.5,1.4,3.8,76.2
meat (low fat),"Snail snail, snail snail, raw",65,10.6,0.9,3.1,75.5
meat (low fat),"snail snail, snail snail (golbaengi), raw",70,9.8,1,4.9,81.6
meat (low fat),"snail snail, snail snail (golbaengi), canned food",86,14.9,0.7,4.1,53.7
meat (low fat),"snail, snail snail, raw",76,17.4,0.1,0.3,46.0
meat (low fat),Large snail (golbaengi) seasoned,109,7.1,2,15.7,112.7
meat (low fat),"clams, raw",93,12.5,1.9,5.8,64.0
meat (low fat),"abalone, dried",256,56,0.9,2.3,14.3
meat (low fat),"Abalone, Canned, Boiled",100,16.3,0.2,7.3,49.1
meat (low fat),"Abalone, canned seasoning",133,14.7,0.1,17.9,54.4
meat (low fat),"abalone, black abalone, raw",85,14.3,0.7,4.5,55.9
meat (low fat),"abalone, horse abalone, raw",77,12.8,0.8,3.8,62.5
meat (low fat),"abalone, abalone, raw",90,15,0.7,5.1,53.3
meat (low fat),"clams, scallops, raw",76,14.1,0.6,2.8,56.7
meat (low fat),"clams, improved clams, raw",62,12,0.7,1.1,66.7
meat (low fat),"clams, modified clams, dried",277,54.2,2,7,14.8
meat (low fat),"clams, barnacles, raw",64,10.9,0.6,3,73.4
meat (low fat),"clams, mochi clams, raw",85,11.2,1,7.4,71.4
meat (low fat),"clams, taste clams, raw",55,9.7,1,1.3,82.5
meat (low fat),"clams, taste clams, dried",346,57.9,4.8,14.4,13.8
meat (low fat),"clams, halibut, raw",88,14.2,1.5,3.6,56.3
meat (low fat),"clams, cockles, raw",114,21.5,1.9,1.3,37.2
meat (low fat),"clams, cockles, dried",295,61.1,1.5,5.2,13.1
meat (low fat),"Clams, cockles, seasoned and dried",315,57.9,4.1,7.9,13.8
meat (low fat),"Clam, Big Rock Clam, Raw",100,16.4,2.2,2.7,48.8
meat (low fat),"clams, rockfish, raw",98,16.3,2,2.7,49.1
meat (low fat),"clams, plate clams, raw",68,11.9,0.6,3,67.2
meat (low fat),"clams, pearl oysters, raw",56,10.1,0.9,1.1,79.2
meat (low fat),"clams, key clams, raw",57,10.3,1.1,0.8,77.7
meat (low fat),"clams, key clams, shellfish, raw",70,12.4,1.1,1.9,64.5
meat (low fat),"clam, key clam, muscle, raw",92,18.6,0.2,2.7,43.0
meat (low fat),"clams, clams, raw",72,9.4,1,6,85.1
